t,v(tgt),v(txd),i(tgt),i(txd)
1.081743530537552e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.086543530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.091343530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.096143530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.100943530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.105743530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.110543530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.115343530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.120143530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.124943530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.129743530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.134543530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.139343530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.144143530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.148943530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.153743530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.158543530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.163343530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.168143530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.172943530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.177743530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.182543530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.187343530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.192143530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.196943530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.201743530537553e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.205000000000000e-05,4.999999949999999e+00,5.000000000000000e+00,-5.000000088441203e-12,-2.301657491011083e-24
1.205480000000000e-05,4.999999267914608e+00,4.519999999999964e+00,-8.147568156171431e-11,7.869812981710307e-10
1.206440000000000e-05,3.626147422724296e+00,3.559999999999892e+00,-2.604498802885204e-04,1.691544838229940e-03
1.207212917646587e-05,2.796781479948749e+00,2.787082353412921e+00,-5.047407141397635e-04,1.466784932220785e-04
1.208065248477482e-05,1.976861804867530e+00,1.934751522517705e+00,-7.487907856307315e-04,2.068826504739558e-03
1.209769910139273e-05,2.488988746450005e-01,2.300898607269364e-01,-1.264333817326065e-03,9.579672415786986e-04
1.210000000000000e-05,3.366667469678813e-02,0.000000000000000e+00,-1.328743692516443e-03,2.570536971566122e-03
1.210017396105642e-05,2.518277885444455e-02,0.000000000000000e+00,-1.331222301870338e-03,1.575066988036266e-03
1.210052188316925e-05,2.113667570595898e-02,0.000000000000000e+00,-1.332410602497705e-03,1.204859276184472e-03
1.210078716098701e-05,2.316653273197087e-02,0.000000000000000e+00,-1.331813999113932e-03,1.382847166300500e-03
1.210111633489317e-05,2.231813929586834e-02,0.000000000000000e+00,-1.332063256675872e-03,1.306803500404543e-03
1.210145472855418e-05,2.274233319785754e-02,0.000000000000000e+00,-1.331938618846521e-03,1.344662859462835e-03
1.210193379365275e-05,2.252340747857368e-02,0.000000000000000e+00,-1.332002869273072e-03,1.323848481851435e-03
1.210269791255904e-05,2.267451613093298e-02,0.000000000000000e+00,-1.331958517023941e-03,1.338135350238125e-03
1.210392476298605e-05,2.254629716702107e-02,0.000000000000000e+00,-1.331996200878947e-03,1.326864474350482e-03
1.210630212262294e-05,2.265540453896035e-02,0.000000000000000e+00,-1.331964144739515e-03,1.336636927736710e-03
1.211055262629852e-05,2.255312766064143e-02,0.000000000000000e+00,-1.331994199118195e-03,1.327562039037506e-03
1.211875388902961e-05,2.265059758794902e-02,0.000000000000000e+00,-1.331965561291197e-03,1.336278873863194e-03
1.213475195983029e-05,2.255498663945497e-02,0.000000000000000e+00,-1.331993653620670e-03,1.327740105052327e-03
1.216530344345326e-05,2.264938726269573e-02,0.000000000000000e+00,-1.331965917949615e-03,1.336188567605641e-03
1.221330344345326e-05,2.255509210857220e-02,0.000000000000000e+00,-1.331993625043616e-03,1.327790620166157e-03
1.226130344345326e-05,2.264813098503629e-02,0.000000000000000e+00,-1.331966291386512e-03,1.336149913119503e-03
1.230930344345326e-05,2.255503821206351e-02,0.000000000000000e+00,-1.331993643437712e-03,1.327829415987220e-03
1.235730344345326e-05,2.264768854624823e-02,0.000000000000000e+00,-1.331966421439273e-03,1.336111346691613e-03
1.240530344345326e-05,2.255545929180886e-02,0.000000000000000e+00,-1.331993519763254e-03,1.327867808893728e-03
1.245330344345326e-05,2.264724919817837e-02,0.000000000000000e+00,-1.331966550588557e-03,1.336073138515723e-03
1.250130344345326e-05,2.255587294108877e-02,0.000000000000000e+00,-1.331993398289504e-03,1.327905847037368e-03
1.254930344345326e-05,2.264681406720662e-02,0.000000000000000e+00,-1.331966678497416e-03,1.336035283636419e-03
1.259730344345326e-05,2.255628290284470e-02,0.000000000000000e+00,-1.331993277897905e-03,1.327943533372949e-03
1.264530344345326e-05,2.264638306530809e-02,0.000000000000000e+00,-1.331966805191974e-03,1.335997778804550e-03
1.269330344345326e-05,2.255668918053183e-02,0.000000000000000e+00,-1.331993158587609e-03,1.327980871155828e-03
1.274130344345326e-05,2.264595615247044e-02,0.000000000000000e+00,-1.331966930684009e-03,1.335960620784772e-03
1.278930344345326e-05,2.255709180642911e-02,0.000000000000000e+00,-1.331993040349153e-03,1.328017863608618e-03
1.283730344345326e-05,2.264553328900767e-02,0.000000000000000e+00,-1.331967054985202e-03,1.335923806371674e-03
1.288530344345326e-05,2.255749081233773e-02,0.000000000000000e+00,-1.331992923173213e-03,1.328054513924189e-03
1.293330344345326e-05,2.264511443563700e-02,0.000000000000000e+00,-1.331967178107113e-03,1.335887332389421e-03
1.298130344345326e-05,2.255788622980378e-02,0.000000000000000e+00,-1.331992807050540e-03,1.328090825265916e-03
1.302930344345326e-05,2.264469955347161e-02,0.000000000000000e+00,-1.331967300061187e-03,1.335851195691514e-03
1.307730344345326e-05,2.255827809011637e-02,0.000000000000000e+00,-1.331992691971961e-03,1.328126800767963e-03
1.312530344345326e-05,2.264428860401843e-02,0.000000000000000e+00,-1.331967420858754e-03,1.335815393160488e-03
1.317330344345326e-05,2.255866642431223e-02,0.000000000000000e+00,-1.331992577928377e-03,1.328162443535548e-03
1.322130344345326e-05,2.264388154917048e-02,0.000000000000000e+00,-1.331967540511028e-03,1.335779921707643e-03
1.326930344345326e-05,2.255905126317481e-02,0.000000000000000e+00,-1.331992464910762e-03,1.328197756645195e-03
1.331730344345326e-05,2.264347835120453e-02,0.000000000000000e+00,-1.331967659029112e-03,1.335744778272808e-03
1.336530344345326e-05,2.255943263723690e-02,0.000000000000000e+00,-1.331992352910164e-03,1.328232743145012e-03
1.341330344345326e-05,2.264307897277786e-02,0.000000000000000e+00,-1.331967776423994e-03,1.335709959824042e-03
1.346130344345326e-05,2.255981057678376e-02,0.000000000000000e+00,-1.331992241917702e-03,1.328267406054953e-03
1.350930344345326e-05,2.264268337692248e-02,0.000000000000000e+00,-1.331967892706555e-03,1.335675463357417e-03
1.355730344345326e-05,2.256018511185245e-02,0.000000000000000e+00,-1.331992131924571e-03,1.328301748367071e-03
1.360530344345326e-05,2.264229152704322e-02,0.000000000000000e+00,-1.331968007887565e-03,1.335641285896692e-03
1.365330344345326e-05,2.256055627223356e-02,0.000000000000000e+00,-1.331992022922033e-03,1.328335773045786e-03
1.370130344345326e-05,2.264190338691092e-02,0.000000000000000e+00,-1.331968121977683e-03,1.335607424493170e-03
1.374930344345326e-05,2.256092408747557e-02,0.000000000000000e+00,-1.331991914901425e-03,1.328369483028117e-03
1.379730344345327e-05,2.264151892066085e-02,0.000000000000000e+00,-1.331968234987466e-03,1.335573876225326e-03
1.384530344345327e-05,2.256128858688468e-02,0.000000000000000e+00,-1.331991807854154e-03,1.328402881223962e-03
1.389330344345327e-05,2.264113809278787e-02,0.000000000000000e+00,-1.331968346927361e-03,1.335540638198627e-03
1.394130344345327e-05,2.256164979952502e-02,0.000000000000000e+00,-1.331991701771696e-03,1.328435970516335e-03
1.398930344345327e-05,2.264076086814329e-02,0.000000000000000e+00,-1.331968457807711e-03,1.335507707545238e-03
1.403730344345327e-05,2.256200775422373e-02,0.000000000000000e+00,-1.331991596645598e-03,1.328468753761599e-03
1.408530344345327e-05,2.264038721192968e-02,0.000000000000000e+00,-1.331968567638757e-03,1.335475081423869e-03
1.413330344345327e-05,2.256236247956875e-02,0.000000000000000e+00,-1.331991492467477e-03,1.328501233789733e-03
1.418130344345327e-05,2.264001708969851e-02,0.000000000000000e+00,-1.331968676430635e-03,1.335442757019397e-03
1.422930344345327e-05,2.256271400391391e-02,0.000000000000000e+00,-1.331991389229018e-03,1.328533413404595e-03
1.427730344345327e-05,2.263965046734596e-02,0.000000000000000e+00,-1.331968784193381e-03,1.335410731542724e-03
1.432530344345327e-05,2.256306235537923e-02,0.000000000000000e+00,-1.331991286921974e-03,1.328565295384090e-03
1.437330344345327e-05,2.263928731110991e-02,0.000000000000000e+00,-1.331968890936929e-03,1.335379002230504e-03
1.442130344345327e-05,2.256340756185103e-02,0.000000000000000e+00,-1.331991185538168e-03,1.328596882480493e-03
1.446930344345327e-05,2.263892758756351e-02,0.000000000000000e+00,-1.331968996671116e-03,1.335347566344903e-03
1.451730344345327e-05,2.256374965098540e-02,0.000000000000000e+00,-1.331991085069487e-03,1.328628177420613e-03
1.456530344345327e-05,2.263857126361722e-02,0.000000000000000e+00,-1.331969101405678e-03,1.335316421173377e-03
1.461330344345327e-05,2.256408865021101e-02,0.000000000000000e+00,-1.331990985507889e-03,1.328659182906112e-03
1.466130344345327e-05,2.263821830650837e-02,0.000000000000000e+00,-1.331969205150256e-03,1.335285564028444e-03
1.470930344345327e-05,2.256442458672615e-02,0.000000000000000e+00,-1.331990886845395e-03,1.328689901613634e-03
1.475730344345327e-05,2.263786868380338e-02,0.000000000000000e+00,-1.331969307914392e-03,1.335254992247395e-03
1.480530344345327e-05,2.256475748750607e-02,0.000000000000000e+00,-1.331990789074095e-03,1.328720336195116e-03
1.485330344345327e-05,2.263752236339115e-02,0.000000000000000e+00,-1.331969409707535e-03,1.335224703192168e-03
1.490130344345327e-05,2.256508737929962e-02,0.000000000000000e+00,-1.331990692186143e-03,1.328750489278004e-03
1.494930344345327e-05,2.263717931348103e-02,0.000000000000000e+00,-1.331969510539039e-03,1.335194694249035e-03
1.499730344345327e-05,2.256541428863451e-02,0.000000000000000e+00,-1.331990596173758e-03,1.328780363465420e-03
1.504530344345327e-05,2.263683950259922e-02,0.000000000000000e+00,-1.331969610418165e-03,1.335164962828402e-03
1.509330344345327e-05,2.256573824181700e-02,0.000000000000000e+00,-1.331990501029226e-03,1.328809961336449e-03
1.514130344345327e-05,2.263650289958371e-02,0.000000000000000e+00,-1.331969709354082e-03,1.335135506364625e-03
1.518930344345327e-05,2.256605926493337e-02,0.000000000000000e+00,-1.331990406744894e-03,1.328839285446370e-03
1.523730344345327e-05,2.263616947358425e-02,0.000000000000000e+00,-1.331969807355865e-03,1.335106322315717e-03
1.528530344345327e-05,2.256637738385237e-02,0.000000000000000e+00,-1.331990313313174e-03,1.328868338326810e-03
1.533330344345327e-05,2.263583919405616e-02,0.000000000000000e+00,-1.331969904432503e-03,1.335077408163206e-03
1.538130344345327e-05,2.256669262422705e-02,0.000000000000000e+00,-1.331990220726542e-03,1.328897122486026e-03
1.542930344345327e-05,2.263551203075924e-02,0.000000000000000e+00,-1.331970000592892e-03,1.335048761411852e-03
1.547730344345327e-05,2.256700501149479e-02,0.000000000000000e+00,-1.331990128977538e-03,1.328925640409057e-03
1.552530344345327e-05,2.263518795375326e-02,0.000000000000000e+00,-1.331970095845842e-03,1.335020379589490e-03
1.557330344345327e-05,2.256731457087939e-02,0.000000000000000e+00,-1.331990038058760e-03,1.328953894558018e-03
1.562130344345327e-05,2.263486693339405e-02,0.000000000000000e+00,-1.331970190200074e-03,1.334992260246758e-03
1.566930344345327e-05,2.256762132739569e-02,0.000000000000000e+00,-1.331989947962872e-03,1.328981887372230e-03
1.571730344345327e-05,2.263454894033342e-02,0.000000000000000e+00,-1.331970283664221e-03,1.334964400956967e-03
1.576530344345327e-05,2.256792530584518e-02,0.000000000000000e+00,-1.331989858682599e-03,1.329009621268506e-03
1.581330344345327e-05,2.263423394551242e-02,0.000000000000000e+00,-1.331970376246835e-03,1.334936799315794e-03
1.586130344345327e-05,2.256822653082335e-02,0.000000000000000e+00,-1.331989770210725e-03,1.329037098641295e-03
1.590930344345327e-05,2.263392192016152e-02,0.000000000000000e+00,-1.331970467956379e-03,1.334909452941173e-03
1.595730344345327e-05,2.256852502671672e-02,0.000000000000000e+00,-1.331989682540097e-03,1.329064321862907e-03
1.600530344345327e-05,2.263361283579549e-02,0.000000000000000e+00,-1.331970558801232e-03,1.334882359473000e-03
1.605330344345327e-05,2.256882081770773e-02,0.000000000000000e+00,-1.331989595663620e-03,1.329091293283761e-03
1.610130344345327e-05,2.263330666421011e-02,0.000000000000000e+00,-1.331970648789693e-03,1.334855516573001e-03
1.614930344345327e-05,2.256911392777478e-02,0.000000000000000e+00,-1.331989509574261e-03,1.329118015232509e-03
1.619730344345327e-05,2.263300337748203e-02,0.000000000000000e+00,-1.331970737929977e-03,1.334828921924508e-03
1.624530344345327e-05,2.256940438069369e-02,0.000000000000000e+00,-1.331989424265044e-03,1.329144490016318e-03
1.629330344345327e-05,2.263270294796285e-02,0.000000000000000e+00,-1.331970826230217e-03,1.334802573232238e-03
1.634130344345327e-05,2.256969220003911e-02,0.000000000000000e+00,-1.331989339729053e-03,1.329170719920991e-03
1.638930344345328e-05,2.263240534827757e-02,0.000000000000000e+00,-1.331970913698466e-03,1.334776468222117e-03
1.643730344345328e-05,2.256997740918587e-02,0.000000000000000e+00,-1.331989255959431e-03,1.329196707211225e-03
1.648530344345328e-05,2.263211055132153e-02,0.000000000000000e+00,-1.331971000342699e-03,1.334750604641097e-03
1.653330344345328e-05,2.257026003131275e-02,0.000000000000000e+00,-1.331989172949377e-03,1.329222454130787e-03
1.658130344345328e-05,2.263181853025752e-02,0.000000000000000e+00,-1.331971086170810e-03,1.334724980256917e-03
1.662930344345328e-05,2.257054008939994e-02,0.000000000000000e+00,-1.331989090692149e-03,1.329247962902684e-03
1.667730344345328e-05,2.263152925851408e-02,0.000000000000000e+00,-1.331971171190615e-03,1.334699592857990e-03
1.672530344345328e-05,2.257081760623438e-02,0.000000000000000e+00,-1.331989009181062e-03,1.329273235729393e-03
1.677330344345328e-05,2.263124270978074e-02,0.000000000000000e+00,-1.331971255409856e-03,1.334674440253098e-03
1.682130344345328e-05,2.257109260440866e-02,0.000000000000000e+00,-1.331988928409488e-03,1.329298274793005e-03
1.686930344345328e-05,2.263095885800728e-02,0.000000000000000e+00,-1.331971338836195e-03,1.334649520271318e-03
1.691730344345328e-05,2.257136510632312e-02,0.000000000000000e+00,-1.331988848370854e-03,1.329323082255469e-03
1.696530344345328e-05,2.263067767739863e-02,0.000000000000000e+00,-1.331971421477219e-03,1.334624830761762e-03
1.701330344345328e-05,2.257163513418877e-02,0.000000000000000e+00,-1.331988769058644e-03,1.329347660258736e-03
1.706130344345328e-05,2.263039914241498e-02,0.000000000000000e+00,-1.331971503340443e-03,1.334600369593438e-03
1.710930344345328e-05,2.257190271002627e-02,0.000000000000000e+00,-1.331988690466396e-03,1.329372010924951e-03
1.715730344345328e-05,2.263012322776818e-02,0.000000000000000e+00,-1.331971584433304e-03,1.334576134655020e-03
1.720530344345328e-05,2.257216785566960e-02,0.000000000000000e+00,-1.331988612587705e-03,1.329396136356642e-03
1.725330344345328e-05,2.262984990841833e-02,0.000000000000000e+00,-1.331971664763169e-03,1.334552123854721e-03
1.730130344345328e-05,2.257243059276603e-02,0.000000000000000e+00,-1.331988535416218e-03,1.329420038636904e-03
1.734930344345328e-05,2.262957915957071e-02,0.000000000000000e+00,-1.331971744337330e-03,1.334528335120031e-03
1.739730344345328e-05,2.257269094277800e-02,0.000000000000000e+00,-1.331988458945639e-03,1.329443719829575e-03
1.744530344345328e-05,2.262931095667626e-02,0.000000000000000e+00,-1.331971823163009e-03,1.334504766397645e-03
1.749330344345328e-05,2.257294892698490e-02,0.000000000000000e+00,-1.331988383169723e-03,1.329467181979400e-03
1.754130344345328e-05,2.262904527542529e-02,0.000000000000000e+00,-1.331971901247357e-03,1.334481415653221e-03
1.758930344345328e-05,2.257320456648412e-02,0.000000000000000e+00,-1.331988308082280e-03,1.329490427112243e-03
1.763730344345328e-05,2.262878209174812e-02,0.000000000000000e+00,-1.331971978597454e-03,1.334458280871191e-03
1.768530344345328e-05,2.257345788219240e-02,0.000000000000000e+00,-1.331988233677172e-03,1.329513457235225e-03
1.773330344345328e-05,2.262852138181061e-02,0.000000000000000e+00,-1.331972055220310e-03,1.334435360054636e-03
1.778130344345328e-05,2.257370889484771e-02,0.000000000000000e+00,-1.331988159948315e-03,1.329536274336904e-03
1.782930344345328e-05,2.262826312201190e-02,0.000000000000000e+00,-1.331972131122868e-03,1.334412651225078e-03
1.787730344345328e-05,2.257395762500942e-02,0.000000000000000e+00,-1.331988086889675e-03,1.329558880387470e-03
1.792530344345328e-05,2.262800728898377e-02,0.000000000000000e+00,-1.331972206312000e-03,1.334390152422347e-03
1.797330344345328e-05,2.257420409306140e-02,0.000000000000000e+00,-1.331988014495271e-03,1.329581277338877e-03
1.802130344345328e-05,2.262775385958608e-02,0.000000000000000e+00,-1.331972280794514e-03,1.334367861704348e-03
1.806930344345328e-05,2.257444831921259e-02,0.000000000000000e+00,-1.331987942759172e-03,1.329603467125051e-03
1.811730344345328e-05,2.262750281090508e-02,0.000000000000000e+00,-1.331972354577148e-03,1.334345777146971e-03
1.816530344345328e-05,2.257469032349701e-02,0.000000000000000e+00,-1.331987871675500e-03,1.329625451662025e-03
1.821330344345328e-05,2.262725412025276e-02,0.000000000000000e+00,-1.331972427666576e-03,1.334323896843862e-03
1.826130344345328e-05,2.257493012577779e-02,0.000000000000000e+00,-1.331987801238426e-03,1.329647232848118e-03
1.830930344345328e-05,2.262700776516163e-02,0.000000000000000e+00,-1.331972500069407e-03,1.334302218906306e-03
1.835730344345328e-05,2.257516774574744e-02,0.000000000000000e+00,-1.331987731442171e-03,1.329668812564116e-03
1.840530344345328e-05,2.262676372338466e-02,0.000000000000000e+00,-1.331972571792183e-03,1.334280741463032e-03
1.845330344345328e-05,2.257540320292700e-02,0.000000000000000e+00,-1.331987662281007e-03,1.329690192673392e-03
1.850130344345328e-05,2.262652197289174e-02,0.000000000000000e+00,-1.331972642841385e-03,1.334259462660065e-03
1.854930344345328e-05,2.257563651667066e-02,0.000000000000000e+00,-1.331987593749253e-03,1.329711375022091e-03
1.859730344345329e-05,2.262628249186945e-02,0.000000000000000e+00,-1.331972713223428e-03,1.334238380660561e-03
1.864530344345329e-05,2.257586770616621e-02,0.000000000000000e+00,-1.331987525841279e-03,1.329732361439306e-03
1.869330344345329e-05,2.262604525871554e-02,0.000000000000000e+00,-1.331972782944665e-03,1.334217493644665e-03
1.874130344345329e-05,2.257609679043407e-02,0.000000000000000e+00,-1.331987458551502e-03,1.329753153737185e-03
1.878930344345329e-05,2.262581025203959e-02,0.000000000000000e+00,-1.331972852011388e-03,1.334196799809326e-03
1.883730344345329e-05,2.257632378833219e-02,0.000000000000000e+00,-1.331987391874389e-03,1.329773753711188e-03
1.888530344345329e-05,2.262557745066072e-02,0.000000000000000e+00,-1.331972920429826e-03,1.334176297368172e-03
1.893330344345329e-05,2.257654871855411e-02,0.000000000000000e+00,-1.331987325804454e-03,1.329794163140090e-03
1.898130344345329e-05,2.262534683360364e-02,0.000000000000000e+00,-1.331972988206148e-03,1.334155984551339e-03
1.902930344345329e-05,2.257677159963251e-02,0.000000000000000e+00,-1.331987260336257e-03,1.329814383786281e-03
1.907730344345329e-05,2.262511838009794e-02,0.000000000000000e+00,-1.331973055346464e-03,1.334135859605316e-03
1.912530344345329e-05,2.257699244993998e-02,0.000000000000000e+00,-1.331987195464406e-03,1.329834417395806e-03
1.917330344345329e-05,2.262489206957494e-02,0.000000000000000e+00,-1.331973121856822e-03,1.334115920792794e-03
1.922130344345329e-05,2.257721128768886e-02,0.000000000000000e+00,-1.331987131183556e-03,1.329854265698613e-03
1.926930344345329e-05,2.262466788166700e-02,0.000000000000000e+00,-1.331973187743212e-03,1.334096166392550e-03
1.931730344345329e-05,2.257742813093386e-02,0.000000000000000e+00,-1.331987067488409e-03,1.329873930408606e-03
1.936530344345329e-05,2.262444579620570e-02,0.000000000000000e+00,-1.331973253011566e-03,1.334076594699242e-03
1.941330344345329e-05,2.257764299757479e-02,0.000000000000000e+00,-1.331987004373712e-03,1.329893413223892e-03
1.946130344345329e-05,2.262422579321701e-02,0.000000000000000e+00,-1.331973317667759e-03,1.334057204023291e-03
1.950930344345329e-05,2.257785590535357e-02,0.000000000000000e+00,-1.331986941834255e-03,1.329912715826834e-03
1.955730344345329e-05,2.262400785292283e-02,0.000000000000000e+00,-1.331973381717606e-03,1.334037992690755e-03
1.960530344345329e-05,2.257806687185989e-02,0.000000000000000e+00,-1.331986879864879e-03,1.329931839884251e-03
1.965330344345329e-05,2.262379195573629e-02,0.000000000000000e+00,-1.331973445166869e-03,1.334018959043150e-03
1.970130344345329e-05,2.257827591452952e-02,0.000000000000000e+00,-1.331986818460463e-03,1.329950787047565e-03
1.974930344345329e-05,2.262357808226160e-02,0.000000000000000e+00,-1.331973508021251e-03,1.334000101437337e-03
1.979730344345329e-05,2.257848305064715e-02,0.000000000000000e+00,-1.331986757615937e-03,1.329969558952899e-03
1.984530344345329e-05,2.262336621329178e-02,0.000000000000000e+00,-1.331973570286401e-03,1.333981418245355e-03
1.989330344345329e-05,2.257868829734760e-02,0.000000000000000e+00,-1.331986697326270e-03,1.329988157221270e-03
1.994130344345329e-05,2.262315632980525e-02,0.000000000000000e+00,-1.331973631967912e-03,1.333962907854283e-03
1.998930344345329e-05,2.257889167161516e-02,0.000000000000000e+00,-1.331986637586478e-03,1.330006583458701e-03
2.000000000000000e-05,2.262249824676756e-02,0.000000000000000e+00,-1.331973825852307e-03,1.333913113006804e-03
2.000022733624965e-05,4.049488286248633e-02,2.273362496549877e-02,-1.326609889101892e-03,9.335272935067764e-04
2.000068200874897e-05,8.359072087869658e-02,6.820087489683513e-02,-1.313720567220848e-03,7.589596471648864e-04
2.000159135374759e-05,1.758024794204875e-01,1.591353747595078e-01,-1.286168166960942e-03,8.268831670993158e-04
2.000276215798993e-05,2.916071927556247e-01,2.762157989929148e-01,-1.251558692551403e-03,7.217397141166745e-04
2.000510376647460e-05,5.262800919757578e-01,5.103766474597287e-01,-1.181448768305607e-03,7.090809979809036e-04
2.000978698344393e-05,9.928076473348274e-01,9.786983443933565e-01,-1.042118209573011e-03,5.183169808416661e-04
2.001915341738260e-05,1.926793817504814e+00,1.915341738260273e+00,-7.635065330399218e-04,2.901447229667620e-04
2.003788628525994e-05,3.575602918847213e+00,3.788628525994445e+00,-2.746307044506228e-04,-1.321765671384832e-04
2.005000000000000e-05,4.204290700121131e+00,5.000000000000000e+00,-9.587604912144937e-05,-1.630511858243108e-05
2.005352322496485e-05,4.266550184365027e+00,5.000000000000000e+00,-8.085040186382774e-05,-7.505419679462721e-06
2.006056967489456e-05,4.373471045360584e+00,5.000000000000000e+00,-6.301714355508824e-05,-3.642474700814942e-07
2.007466257475397e-05,4.529151489836813e+00,5.000000000000000e+00,-4.708537929386036e-05,-5.278067011367904e-10
2.010284837447280e-05,4.736216381586720e+00,5.000000000000000e+00,-2.637836211095821e-05,-5.846643659402217e-15
2.015084837447280e-05,4.907319239123832e+00,5.000000000000000e+00,-9.268076180296765e-06,8.899429834689744e-19
2.019884837447280e-05,4.967436457801838e+00,5.000000000000000e+00,-3.256354252378826e-06,8.767888813136140e-19
2.024684837447280e-05,4.988558723296886e+00,5.000000000000000e+00,-1.144127681752555e-06,1.906019048686397e-19
2.029484837447280e-05,4.995980059637031e+00,5.000000000000000e+00,-4.019940403168819e-07,-5.266850216998734e-20
2.034284837447280e-05,4.998587556123923e+00,5.000000000000000e+00,-1.412443890202487e-07,-4.599858694464628e-20
2.039084837447280e-05,4.999503703515380e+00,5.000000000000000e+00,-4.962964895831052e-08,-2.036793712171275e-20
2.043884837447280e-05,4.999825593131375e+00,5.000000000000000e+00,-1.744068703682638e-08,-7.717288545973305e-21
2.048684837447280e-05,4.999938689480119e+00,5.000000000000000e+00,-6.131052049298397e-09,-2.783883321084008e-21
2.053484837447281e-05,4.999978426034092e+00,5.000000000000000e+00,-2.157396612268228e-09,-9.884477147819022e-22
2.058284837447281e-05,4.999992387525681e+00,5.000000000000000e+00,-7.612474395421107e-10,-3.498806776746265e-22
2.063084837447281e-05,4.999997292914495e+00,5.000000000000000e+00,-2.707085531216888e-10,-1.245585321156887e-22
2.067884837447281e-05,4.999999016429441e+00,5.000000000000000e+00,-9.835705698253011e-11,-4.527385354818368e-23
2.072684837447281e-05,4.999999621988729e+00,5.000000000000000e+00,-3.780112757100634e-11,-1.740209402616804e-23
2.077484837447281e-05,4.999999834752797e+00,5.000000000000000e+00,-1.652472050254344e-11,-7.607316636195957e-24
2.082284837447281e-05,4.999999909507738e+00,5.000000000000000e+00,-9.049226103695351e-12,-4.165665256301123e-24
2.087084837447281e-05,4.999999935772989e+00,5.000000000000000e+00,-6.422701129618624e-12,-2.956554530345528e-24
2.091884837447281e-05,4.999999945001319e+00,5.000000000000000e+00,-5.499868139038910e-12,-2.532154068654318e-24
2.096684837447281e-05,4.999999948243705e+00,5.000000000000000e+00,-5.175629564681261e-12,-2.382458393469189e-24
2.101484837447281e-05,4.999999949382922e+00,5.000000000000000e+00,-5.061707780348867e-12,-2.330232153061871e-24
2.106284837447281e-05,4.999999949783188e+00,5.000000000000000e+00,-5.021681204545048e-12,-2.312361692545447e-24
2.111084837447281e-05,4.999999949923822e+00,5.000000000000000e+00,-5.007617801325304e-12,-2.305854428242085e-24
2.115884837447281e-05,4.999999949973233e+00,5.000000000000000e+00,-5.002676658344418e-12,-2.303137985714957e-24
2.120684837447281e-05,4.999999949990594e+00,5.000000000000000e+00,-5.000940633825834e-12,-2.302207376365829e-24
2.125484837447281e-05,4.999999949996694e+00,5.000000000000000e+00,-5.000330661683594e-12,-2.301249008973598e-24
2.130284837447281e-05,4.999999949998837e+00,5.000000000000000e+00,-5.000116314914094e-12,-2.301579048654820e-24
